country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
France,2005,Europe,391.7464068,1.437102391,0.157948805,137.1088915,272.5946385,10.61986383,21.43676438,85.247,86.255,1.148998856,47.16996771,0.10990783,576.062,451.11,22.17951269,0.252403387,1.443,5.69
France,2006,Europe,382.9107918,1.427753607,0.150695344,136.2059957,268.1910869,11.78996991,21.87292595,84.748,86.829,1.298000886,45.36302678,0.105547164,574.87,446.466,20.57927136,0.462365404,1.309,4.1
France,2007,Europe,374.1112043,1.410223643,0.143746768,134.4083997,265.2850179,12.56002443,22.30265218,82.707,85.721,1.107000998,44.41701988,0.101931895,569.768,448.432,21.55659612,0.852452226,1.319,2.671
France,2008,Europe,367.5720404,1.379445506,0.140875034,136.4056006,266.463618,13.68752908,22.57934461,80.315,87.947,0.962000913,45.82104003,0.102124393,573.807,460.906,20.04647906,1.122677137,1.425,2.068
France,2009,Europe,350.8900853,1.376363998,0.138459925,128.7211131,254.9398893,13.92545599,22.80996024,77.219,77.772,0.9110007,45.29803765,0.100598334,535.925,447.646,16.64816489,1.637355973,1.242,2.243
France,2010,Europe,356.443084,1.356225984,0.137961641,135.6081475,262.8198311,14.5810205,23.64261151,75.111,71.095,0.77699933,48.19805801,0.101724671,569.288,471.791,17.65872506,1.963153975,1.169,0.872
France,2011,Europe,339.4614687,1.315583492,0.128569741,136.5771385,258.0311099,12.41026607,23.72638571,75.305,71.937,0.562999474,41.20601054,0.097728302,573.501,442.472,16.26035986,2.753438965,1.124,0.617
France,2012,Europe,344.7748394,1.337298839,0.130174538,135.3686379,257.8143563,15.7399905,24.11800576,73.769,61.434,0.502999428,42.57202518,0.097341398,572.656,456.879,17.95810088,3.644421782,1.022,0.452
France,2013,Europe,345.062706,1.33364067,0.129536672,136.9682381,258.7373898,17.93880804,24.12728131,72.397,58.174,0.322000368,43.2419935,0.097130115,582.168,461.615,18.8178689,3.88770939,1.079,0.422
France,2014,Europe,313.9103029,1.261749604,0.116725934,138.3407579,248.7896979,17.42512899,24.18502057,71.157,58.297,0.013999986,36.31299913,0.092511172,572.518,435.846,14.28321905,4.365277598,1.048,0.277
France,2015,Europe,319.9366889,1.266609019,0.117657391,139.2007276,252.5930923,16.70120561,24.36656474,71.097,60.242,0.020999976,39.04098141,0.092891642,579.539,445.248,13.80440029,5.257454632,1.063,0.147
France,2016,Europe,321.0363285,1.295131773,0.116782476,131.5007954,247.8792778,18.40853339,24.51985866,69.783,59.365,0.02,42.67197801,0.090170343,564.184,453.54,13.06380598,5.530642485,0.992,0.261
France,2017,Europe,325.4267242,1.314909276,0.115763077,129.4498455,247.4898689,17.3954326,24.31055822,70.356007,59.348,0.01575599,42.91400745,0.088038832,561.930009,449.856576,14.81900324,6.329732784,0.964,0.149
France,2018,Europe,320.323881,1.300537749,0.112015721,135.4140487,246.3011022,20.39771503,24.79269766,67.659319,55.638585,0.008632004,40.97349243,0.086130311,581.9428,447.87832,13.00922184,6.949880469,0.912907,0.29
France,2019,Europe,311.4924108,1.282980342,0.107308119,131.9311612,242.7881399,20.56353266,24.75625979,67.63181499,50.842439,0.015985886,41.76129382,0.083639722,570.9989363,443.8247769,10.20310623,8.369261556,0.964627,0.313
France,2020,Europe,272.0919325,1.254494918,0.102107606,120.4628929,216.8936108,24.30269876,26.04362421,57.86313855,36.6154834,0.027134862,38.69927194,0.0813934,532.5268704,423.6549887,8.25666197,10.28519355,0.912047751,0.3
Germany,1990,Europe,952.7624334,2.29820725,0.297736594,186.0512665,351.0939764,3.901348145,15.87141901,119.231,105.785,18.91900908,69.72308415,0.129551673,550.015,481.001,448.7662602,0.013090552,5.52,434.446
Germany,1991,Europe,936.1452452,2.281552219,0.275759486,168.2866286,344.2843272,3.852055282,16.0860591,126.954,104.28,18.91901233,73.3648994,0.120864858,539.634,481.055,368.3154498,0.040027129,4.62,352.645
Germany,1992,Europe,895.7771138,2.217588809,0.258086606,163.2308343,337.9056605,4.378476938,16.38104783,128.031,111.546,19.18400284,71.89804485,0.116381633,537.47,475.878,327.824,0.054886784,4.396,314.16
Germany,1993,Europe,883.9628469,2.192702633,0.25518086,151.9907952,334.5840219,4.619059201,16.17470701,129.566,115.861,19.18897274,74.81001173,0.116377322,526.276,467.164,305.9295022,0.128639725,4.174,286.561
Germany,1994,Europe,869.5403237,2.137809254,0.241796886,145.1192645,332.9739606,5.175750246,16.26678606,127.896,119.36,19.90599767,77.9710585,0.113104986,529.16,465.073,289.426,0.271184519,3.954,264.88
Germany,1995,Europe,868.3180413,2.079335868,0.234060506,144.8915688,336.4704441,5.658459958,16.27687964,127.846,114.268,21.06900865,83.37806994,0.112565031,537.284,472.579,274.485,0.319942526,3.918,251.784
Germany,1996,Europe,894.3255954,2.055286673,0.237242625,143.1190897,347.8680502,5.623618043,16.08802892,129.935,115.408,22.77502992,89.55808084,0.11543043,555.372,479.658,272.61,0.376324338,3.818,240.558
Germany,1997,Europe,863.1515937,1.996387523,0.224458136,143.4538553,344.8757844,4.823643741,16.38186688,128.571,110.964,22.43598973,85.28594075,0.112432147,551.554,482.877,260.474,0.553345638,3.764,228.525
Germany,1998,Europe,860.050108,1.985946895,0.217507028,135.8569516,342.7355263,5.197764889,16.47561211,128.698,117.144,21.86702463,88.62801326,0.109523084,556.393,487.477,247.647,0.831786166,3.87,211.523
Germany,1999,Europe,828.4329937,1.934208008,0.203193559,137.066504,334.9655411,5.837138235,17.05552617,124.161,114.981,23.31499519,89.2248833,0.105052589,556.3,490.652,236.4461911,0.999101204,3.85,205.275
Germany,2000,Europe,829.7235837,1.934451211,0.198455978,135.2320564,336.5850612,6.886736982,17.51148312,120.958,115.968,22.0489792,87.7509501,0.102590325,576.543,501.411,244.2640948,1.632488817,4.393,205.212
Germany,2001,Europe,849.1763148,1.910170109,0.198476126,134.6012381,346.6857026,7.233043318,17.67383786,123.015,114.288,22.23197787,91.76095694,0.103904948,586.406,512.637,249.134,1.802846492,4.347,206.178
Germany,2002,Europe,836.8546164,1.917063614,0.195101218,134.399325,338.8912892,8.388870519,18.40274393,118.361,114.095,22.30998827,91.19088778,0.101770863,586.694,525.51,252.782,2.734645318,4.647,211.132
Germany,2003,Europe,835.3231641,1.917163457,0.196147618,136.0025134,338.2601985,8.411242565,18.43556135,116.404,116.142,21.63199748,89.53600342,0.102311369,609.256,531.748,254.5522103,3.519538585,4.807,207.982
Germany,2004,Europe,820.313313,1.852599963,0.188871222,138.4147896,341.0738101,10.30160063,18.78103519,114.163,120.047,19.77401031,89.89690993,0.101949274,618.069,538.403,253.4125331,4.613886152,4.974,211.21
Germany,2005,Europe,804.0874858,1.806500167,0.181833216,138.2666895,339.1744727,11.26294707,19.0314536,111.813,122.761,19.50797802,90.98002416,0.100654968,623.114,539.466,243.7444184,5.130842831,5.232,206.054
Germany,2006,Europe,814.5806339,1.773054737,0.177005261,140.9628696,349.2290489,12.38388787,18.84508351,111.636,120.626,20.33199531,92.65790153,0.099830681,640.114,544.624,245.3557283,5.793186839,5.229,200.184
Germany,2007,Europe,785.5999683,1.788921509,0.164454083,138.8031155,331.1843344,15.01250483,20.01130664,99.273,118.495,20.2289987,89.52910501,0.091929177,641.352,545.608,253.7827932,7.126195911,5.205,204.594
Germany,2008,Europe,792.7255614,1.77528997,0.163662774,136.4832929,335.3174166,15.64343651,19.28072889,105.495,115.881,17.88398116,92.61910888,0.092189319,641.221,542.984,240.3689881,7.456399588,4.935,194.456
Germany,2009,Europe,737.6194997,1.789988997,0.16341697,129.1217361,313.1461705,17.03173174,19.34432362,100.052,107.757,17.64200639,86.15998235,0.091294958,596.469,513.877,225.8502308,8.031934602,4.497,184.828
Germany,2010,Europe,780.9087728,1.758613689,0.162262669,131.763374,329.7072781,17.62383119,19.27720465,101.195,101.479,15.06900703,94.53202667,0.092267375,633.12,546.866,232.3944523,8.274260804,3.78,183.511
Germany,2011,Europe,751.9052497,1.817301249,0.152971946,125.0688714,312.5947264,21.18302527,19.96712888,97.93,99.768,14.82901306,85.80190781,0.084175338,613.123,539.891,236.3357642,11.67400342,3.913,189.462
Germany,2012,Europe,768.2544927,1.853647837,0.156520154,126.2011635,314.8894378,23.73622106,19.65869495,97.698,100.71,13.08798495,85.99690731,0.084438992,628.314,538.206,247.2871486,12.71720827,3.795,196.99
Germany,2013,Europe,788.4600718,1.863521224,0.160025854,123.6633182,321.6079182,24.75696766,19.13246474,99.66,97.904,12.21998359,87.65395672,0.085872837,638.701,536.44,247.1645256,13.40094974,3.773,190.956
Germany,2014,Europe,749.6621538,1.877119164,0.150734526,120.6790538,307.4339763,26.82086504,19.65668554,96.876,96.728,9.469012903,79.17702386,0.080300989,627.806,524.826,239.2858464,15.39870597,3.496,186.515
Germany,2015,Europe,754.5447115,1.869363957,0.148286289,120.0722261,308.9788587,30.03305523,19.49398856,96.813,99.215,8.729997452,81.34897162,0.079324461,648.309,528.35,239.3044547,18.71129353,3.629,184.714
Germany,2016,Europe,761.5407475,1.831862237,0.142696849,115.2853515,310.1855525,30.01926362,19.30810429,96.913,100.24,9.032999084,89.26581619,0.077897151,650.449,530.551,231.4021209,18.4618625,3.701,175.625
Germany,2017,Europe,746.0450272,1.766000938,0.134684951,114.8551221,311.174362,34.00951167,19.13594962,98.58,101.872,8.247513086,90.88326563,0.076265504,653.723,531.318,222.24,22.48016362,3.661,175.122
Germany,2018,Europe,726.0376327,1.750284304,0.127680284,111.7997175,302.1860207,35.90651767,19.19474775,93.479,96.664,6.509306894,91.89444309,0.072948311,643.159,523.4629729,215.711,24.48539164,3.64,169.019
Germany,2019,Europe,678.0650225,1.623169712,0.114611536,102.6181882,294.1217891,40.48816777,18.65691859,95.47804175,96.37107879,6.611888856,94.89819819,0.070609706,612.0754803,512.2679445,168.3148076,28.11099733,3.340240837,127.1432542
Germany,2020,Europe,616.9915188,1.536435977,0.107295343,95.50225364,275.4730911,44.53262232,18.75441884,86.80189722,91.60627227,5.580167944,92.60536869,0.069833918,572.488509,489.0156303,138.4067289,32.09321936,3.238802027,104.595682
India,1990,Asia & Pacific,523.0968927,1.711269476,0.33034989,280.4912049,305.6776855,24.76526065,7.391380544,56.449,52.201,12.76599169,12.94400166,0.193043758,289.47,211.766,218.2347405,0.011054686,34.555,225.258
India,1991,Asia & Pacific,562.0481953,1.76487025,0.351236715,290.5136539,318.464315,23.06642042,7.853157377,58.392,52.213,14.44099169,14.49003274,0.199015602,315.671,232.033,236.7176228,0.012354635,32.574,245.007
India,1992,Asia & Pacific,594.4655535,1.800820577,0.352186786,293.7135,330.1081524,21.02590452,8.171420059,60.589,54.435,16.11599169,16.70001817,0.19557017,332.799,247.451,251.1350813,0.026442387,29.518,255.229
India,1993,Asia & Pacific,625.8656134,1.851428911,0.353973055,297.5747275,338.0446367,19.80119407,8.716353335,62.529,55.305,16.34000519,17.09400312,0.191189115,356.428,266.146,265.2466467,0.027775596,29.742,262.291
India,1994,Asia & Pacific,666.5030916,1.898860155,0.353422409,308.2345309,351.0016732,21.50451474,9.125386335,68.05,57.49,17.33800623,18.17698017,0.186123453,385.626,289.569,280.4871796,0.051863723,34.915,271.725
India,1995,Asia & Pacific,724.5713352,1.952099836,0.357160778,322.7639504,371.1753477,17.48965583,9.468679028,76.338,60.033,20.93200935,21.44899093,0.182962353,418.11,309.649,302.1319749,0.1267609,38.375,290.426
India,1996,Asia & Pacific,760.2398819,1.987428884,0.348437409,328.035908,382.5243197,15.99470614,9.440186805,80.817,64.275,21.32398754,22.12801308,0.175320693,436.732,314.976,319.0644169,0.211571398,36.223,307.697
India,1997,Asia & Pacific,794.6462952,1.998094622,0.350031116,338.3721697,397.702034,16.25133102,9.598211898,84.889,66.609,24.54498962,26.22202376,0.175182452,465.808,334.258,332.0948288,0.223053275,37.392,319.208
India,1998,Asia & Pacific,812.8117688,1.995836913,0.337180143,337.1330537,407.2536004,16.93052271,9.972009294,89.281,70.17,25.70599688,28.14197521,0.168941731,496.925,350.923,334.5761321,0.227197263,36.446,315.708
India,1999,Asia & Pacific,873.6068074,2.02803821,0.332948083,344.3547382,430.7644713,15.49678709,9.94489822,97.408,86.941,27.76898595,28.41300623,0.16417249,537.363,360.356,360.5802713,0.281187949,36.417,323.627
India,2000,Asia & Pacific,912.2695702,2.068992466,0.334822684,350.7908082,440.9245492,13.77385377,9.90141771,107.642,104.596,27.85999481,28.91197911,0.161828856,562.123,368.655,375.4851878,0.299934356,36.419,335.675
India,2001,Asia & Pacific,926.7194178,2.068420056,0.324473594,358.2385643,448.0325043,13.37318202,10.01288352,106.051,109.608,28.03699377,29.91703119,0.156870261,580.864,374.591,388.0121215,0.386148909,36.175,349.624
India,2002,Asia & Pacific,956.2520915,2.068715436,0.322544402,368.4821455,462.2443836,12.34352998,10.29584173,110.224,114.16,30.40202597,31.83899542,0.155915307,604.349,399.45,402.9143665,0.445107049,37.507,363.947
India,2003,Asia & Pacific,987.2111899,2.082986414,0.308720328,381.2394135,473.9402924,13.67372171,10.71634799,114.45,124.023,30.90599688,34.76601816,0.148210438,642.188,424.833,414.4741001,0.559493482,37.769,386.433
India,2004,Asia & Pacific,1040.475959,2.082384345,0.301490377,393.452851,499.656061,14.68545646,10.95199549,117.582,129.356,30.775,37.03395925,0.144781331,675.757,450.622,441.826,0.664883975,38.813,410.392
India,2005,Asia & Pacific,1085.226348,2.10839422,0.291370777,400.6800057,514.7170002,16.82636836,11.38621488,119.589,131.076,31.325,38.54095764,0.138195587,708.091,481.864,465.9720312,0.877570821,36.845,437.267
India,2006,Asia & Pacific,1155.463598,2.168131362,0.287087327,405.7490305,532.930623,17.78173549,12.26518397,129.22,148.273,30.79099169,39.44599901,0.132412331,764.751,534.217,497.7629688,1.277016964,38.476,462.117
India,2007,Asia & Pacific,1256.395605,2.21155641,0.289952261,424.7391246,568.1047064,18.11926746,12.3920606,139.518,158.741,31.47899792,44.20201655,0.131107784,814.757,579.615,541.6230312,1.454789588,38.66,491.062
India,2008,Asia & Pacific,1337.723354,2.215386452,0.299477205,445.2689644,603.8329576,16.82752142,12.36260832,145.657,164.59,31.74600208,37.51197903,0.135180571,845.276,615.681,588.1540312,1.650940048,38.14,525.178
India,2009,Asia & Pacific,1471.855049,2.219610574,0.30548823,483.5797901,663.1140913,15.82424425,12.45537106,146.265,191.35,46.521,48.35200425,0.137631454,908.966,660.743,644.881,2.07554518,38.532,566.113
India,2010,Asia & Pacific,1570.30692,2.24088999,0.300395841,503.7977675,700.7514548,16.33588053,12.75034754,150.966,202.334,51.249,52.80299787,0.134052025,974.799,722.514,684.33,2.029444019,42.188,570.427
India,2011,Asia & Pacific,1662.088076,2.265610158,0.302118288,521.4335823,733.6160945,17.51613634,12.93314064,155.558,210.962,46.45300909,59.79904767,0.133349635,1059.72,788.076,716.457,2.455837391,42.731,582.282
India,2012,Asia & Pacific,1809.735442,2.36173966,0.311935858,524.1710059,766.2721988,16.0490682,13.54083009,165.964,226.31,39.75104873,55.3279458,0.13207885,1114.775,830.579,778.237,2.905160234,42.379,602.855
India,2013,Asia & Pacific,1859.091374,2.387067294,0.301207673,522.0422199,778.8181665,17.59162993,13.93301083,168.365,229.72,34.57103956,51.51494823,0.126183151,1184.029,882.601,811.24,3.148487073,42.089,610.036
India,2014,Asia & Pacific,2024.146789,2.462416774,0.305324505,532.7442968,822.0163255,16.35142863,15.06520105,176.256,229.096,32.6910207,51.58601233,0.123993837,1286.964,968.356,898.419,3.281832281,41.455,657.449
India,2015,Asia & Pacific,2035.350417,2.438895102,0.284282521,537.3166932,834.5379085,15.33773512,15.5012004,194.171,237.226,31.12598013,54.60565942,0.116562012,1357.632,1022.867,885.028,3.351055367,40.958,683.072
India,2016,Asia & Pacific,2061.68138,2.419270397,0.266211975,550.8394341,852.1913809,17.07936214,16.23429311,205.265,248.076,30.84801912,58.3830718,0.110038124,1449.293,1103.071,884.522,4.627014689,40.304,703.098
India,2017,Asia & Pacific,2181.805529,2.471304619,0.262879912,551.5960159,882.8557646,17.48234599,16.44167255,215.883176,256.834798,31.73094872,61.55088024,0.10637293,1519.1591,1159.35414,951.002814,5.333817241,40.293,722.044
India,2018,Asia & Pacific,2290.44305,2.491144351,0.258370769,573.5579775,919.434094,18.93533032,16.6524323,222.704965,262.163407,32.05384615,62.33708057,0.103715696,1583.21875,1206.997641,1009.902752,6.57029864,39.135,775.73
India,2019,Asia & Pacific,2319.073514,2.466159236,0.251101828,577.5248391,940.3583841,21.11007279,16.20351021,229.1024126,261.1934159,30.85452355,63.47479466,0.101818984,1596.89829,1218.458531,1013.294392,7.373522563,37.574897,768.999261
India,2020,Asia & Pacific,2191.260453,2.41246175,0.256223154,590.2474861,908.3088892,22.51975359,16.31532809,206.2614078,231.6010099,27.30771921,62.5817824,0.106208173,1557.096633,1190.732074,975.7556737,8.230899093,35.37025786,778.5337798
Indonesia,1990,Asia & Pacific,144.8653768,1.468297114,0.174505946,168.5729315,98.66216817,20.9171335,3.07007279,30.184,39.437,48.27998384,16.90800266,0.118849206,32.667,28.288,7.32,3.44384241,73.194,10.23
Indonesia,1991,Asia & Pacific,157.2799073,1.519682508,0.17721174,183.174923,103.4952409,20.55704339,3.298031079,31.584,39.987,54.52298909,18.83801637,0.116611028,37.34,31.482,8.101,2.809319764,79.628,13.271
Indonesia,1992,Asia & Pacific,164.9741466,1.529145712,0.174540291,187.4063242,107.8864789,23.83831571,3.53294507,33.206,42.043,57.31206897,20.17800843,0.114142354,41.513,34.964,8.329,2.611230217,75.48,22.008
Indonesia,1993,Asia & Pacific,179.4331999,1.514187194,0.178257432,194.2997454,118.5013323,19.7753304,3.767210225,36.782,42.271,59.00995562,21.38200108,0.117724832,45.4,38.961,8.297,2.400881057,76.549,28.314
Indonesia,1994,Asia & Pacific,190.1777304,1.602723568,0.175684962,207.5327825,118.6590964,15.65676233,4.108911308,37.199,42.643,65.59992315,26.3559919,0.109616509,51.358,44.669,9.288,3.767670081,80.619,30.687
Indonesia,1995,Asia & Pacific,212.1885532,1.621324112,0.181129556,214.5587206,130.8736184,16.4630953,4.344379935,43.143,46.394,65.47902591,28.97602692,0.111717055,59.193,49.749,10.568,3.733549575,80.307,41.828
Indonesia,1996,Asia & Pacific,230.1338501,1.696910625,0.182203136,222.7465139,135.6193111,15.53068336,4.681457852,45.296,49.015,68.95196528,30.21098782,0.107373443,67.724,56.932,11.95,3.472919497,79.986,50.33
Indonesia,1997,Asia & Pacific,249.7094962,1.781388768,0.188827057,227.6780709,140.1768669,10.33942139,5.106294276,48.401,47.73,71.70691277,32.62602801,0.105999914,74.627,64.464,14.083,3.490693717,78.935,54.876
Indonesia,1998,Asia & Pacific,251.7631978,1.836201994,0.219146844,229.139747,137.11084,15.76539635,5.283958487,46.721,47.85,70.11399071,35.86897997,0.119347896,78.038,65.261,15.912,3.353494451,77.437,61.276
Indonesia,1999,Asia & Pacific,270.7398887,1.885012546,0.233815298,237.9456068,143.6276322,14.12326136,5.332142456,50.693,48.86,74.9769213,35.18997256,0.12403912,85.915,71.335,20.099,3.175231333,74.613,73.754
Indonesia,2000,Asia & Pacific,272.207648,1.748524569,0.224059023,237.5084556,155.6784805,15.95606751,5.666864508,51.485,50.339,70.08300513,31.46403281,0.128141764,93.325,79.164,24.61,5.21725154,70.259,79.377
Indonesia,2001,Asia & Pacific,290.5012507,1.824650159,0.230710941,241.7688052,159.2092869,17.47486519,5.902980742,53.222,50.832,67.61198221,33.28998379,0.126441192,101.254,84.52,28.361,5.956307899,66.636,93.604
